timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
42846291226,-7,-3,-1,2,-8,-1,-5,-6
42846306173,-7,1,0,-5,0,1,-20,-43
42846306173,3,-3,-1,-14,-14,-11,14,11
42846306945,-10,-3,0,-7,-44,-8,10,2
42846306945,-2,-4,-2,16,41,5,-4,10
42846329343,-2,-1,2,32,-40,7,2,-15
42846329343,-4,0,-2,-22,-30,-10,-14,-8
42846330298,4,-1,1,32,58,0,-6,-14
42846330298,0,-1,-1,-16,-38,-7,9,-6
42846343006,-8,-4,-6,-27,-49,-3,-11,6
42846343006,12,2,1,25,11,-4,-2,-26
42846351215,-12,2,1,-21,23,15,9,5
42846351215,2,-1,0,49,-15,-14,-3,5
42846366155,-1,-6,1,2,45,1,1,-9
42846366155,10,2,-2,0,-31,-3,-14,39
42846367101,-20,-1,-5,-19,13,20,22,34
42846367101,-2,-1,-4,-45,-10,-15,-7,-42
42846380506,-3,1,-2,2,-13,-8,11,6
42846380506,-2,-2,1,-28,-15,10,-14,-10
42846388731,9,11,2,48,68,-19,10,-9
42846388731,1,19,-1,26,-32,22,-14,13
42846403005,-1,44,2,-17,1,-9,5,15
42846403005,-9,57,-8,-60,-9,-20,-13,-22
42846411186,7,64,6,76,-7,0,24,-5
42846411186,-5,39,-3,-35,-48,-3,-1,-4
42846426306,6,21,-2,0,-28,6,1,-7
42846426306,-7,5,5,44,-4,3,-8,9
42846426995,3,0,-4,-59,-21,-7,-10,-13
42846426995,5,-9,5,34,57,14,8,13
42846449375,10,-16,-5,-22,-54,1,3,3
42846449375,-25,-29,-2,6,-99,5,-4,-53
42846450176,11,-59,3,-3,9,-5,-17,38
42846450176,4,-79,9,34,25,-21,4,42
42846463008,-3,-99,-3,-31,1,14,9,-4
42846463008,17,-113,4,14,35,-2,5,18
42846471336,-25,-42,-3,-29,-59,2,-10,-14
42846471336,-11,31,2,6,43,-3,-4,-5
42846486216,1,73,2,66,65,-12,3,3
42846486216,14,73,6,28,59,12,0,22
42846487164,-3,44,-10,-9,-94,-7,-19,-31
42846487164,4,16,-1,-40,47,5,27,20
42846509459,-24,-22,-8,-6,-39,3,-12,1
42846509459,4,-28,-8,14,-33,-1,4,4
42846510202,-6,-27,-9,-65,75,-3,-7,-7
42846510202,3,-22,2,47,-17,0,0,-19
42846523215,-2,-24,1,22,9,-8,8,-5
42846523215,3,-13,-1,3,2,-29,6,3
42846538733,9,-22,-8,-46,-57,-5,-18,-7
42846538733,16,-1,7,5,67,26,24,13
42846554349,-3,-14,-5,-5,62,-1,-9,10
42846554349,-18,7,2,-5,46,-4,4,1
42846555147,-6,0,0,-14,34,6,7,-7
42846555147,-14,-1,-7,-8,-86,-9,-14,3
42846560518,0,14,6,9,102,-9,2,-1
42846560518,-3,18,2,-44,26,44,6,2
42846576286,-1,16,10,125,47,16,1,-23
