timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
44819139623,7,-6,-6,-1,-3,6,-20,6
44819140379,-12,3,-4,-4,0,-13,13,-12
44819140379,22,-1,-3,3,-1,4,-17,12
44819153908,-12,-6,-3,-7,-10,-19,-19,-22
44819153908,-2,-1,1,3,6,4,-13,1
44819161558,-2,-6,-5,-3,-9,19,70,-9
44819161558,3,0,-1,1,2,0,-29,-15
44819176450,2,0,1,-1,-1,-8,-14,-5
44819176450,-12,10,-1,1,-1,-3,0,-2
44819184069,-19,2,0,0,0,1,-4,1
44819184069,-8,-2,-6,-7,-12,-9,-4,-14
44819199645,8,2,3,4,6,-1,3,14
44819199645,-8,-2,-4,-1,-4,19,-1,-17
44819200307,9,10,-5,6,0,-4,3,15
44819200307,13,-4,-10,-12,1,-3,-14,-33
44819214058,-23,-5,6,2,1,-9,-13,2
44819214058,31,19,-8,-3,-9,9,51,13
44819221386,-11,-3,2,-4,0,-8,-57,5
44819221386,3,5,15,13,14,17,87,24
44819236387,-20,-4,-9,-8,-26,-1,-86,-11
44819236387,-1,-15,4,3,13,-11,15,-38
44819243888,23,-6,-4,-10,-12,-22,9,16
44819243888,3,-7,2,6,9,13,29,38
44819259699,12,3,5,3,6,-3,-12,19
44819259699,-17,-4,4,8,-2,-10,31,6
44819260386,23,-20,-14,-7,-17,15,-71,17
44819260386,-57,25,12,-15,1,1,66,-25
44819273943,11,-19,-5,-2,-6,1,0,-8
44819273943,-6,-4,-5,-1,-1,-38,-81,-6
44819281558,-14,-14,12,13,19,14,86,-16
44819281558,16,-18,-23,6,-13,39,-39,35
44819296388,7,-6,-16,-10,-1,-16,12,-7
44819296388,-36,44,27,-2,11,-10,-14,-45
44819303858,57,-16,-17,4,-3,-4,10,1
44819303858,14,-2,2,-2,-8,-11,-57,-1
44819319549,18,19,22,13,-2,-2,33,-12
44819319549,46,-30,-37,-16,1,-12,-47,26
44819320323,24,54,34,-7,15,0,45,0
44819320323,-25,29,18,7,-6,-14,-29,-28
44819335377,35,-27,2,5,14,2,0,53
44819335377,5,-14,-5,-1,-24,-26,25,5
44819341506,-54,25,-19,12,-1,47,22,26
44819341506,96,25,3,-22,15,8,15,69
44819356516,-8,20,-2,-1,-10,6,-12,-30
44819356516,-13,-12,-3,7,12,-3,-14,25
44819363943,-35,-8,-7,0,-13,-12,41,-32
44819363943,-69,28,-1,13,-3,-17,-50,-23
44819379647,5,70,27,-8,22,20,64,2
44819379647,15,-29,-2,-7,-5,18,-18,12
44819380303,20,-27,17,0,5,-18,-65,-39
44819380303,-32,-6,13,1,1,-5,43,0
44819395436,8,-54,-13,6,-15,-13,-9,-9
44819395436,-15,56,4,13,-16,68,59,0
44819401556,-25,64,21,-32,12,-32,-45,-39
44819401556,-2,-51,-45,-2,-23,-19,-33,-25
44819416478,-10,-19,-23,-2,-2,-20,-33,-17
44819416478,-18,-6,-8,4,-24,-5,48,12
44819423944,61,-78,-24,18,18,50,52,33
44819423944,101,-92,-72,-21,-14,1,-36,6
44819439609,-48,9,60,-7,-6,-5,27,-37
44819439609,-17,-26,-5,1,11,21,-8,-4
44819440387,-13,-5,-5,-3,-15,-39,-33,-9
44819440387,8,-21,11,8,-23,8,-23,63
44819453896,78,-58,10,6,51,14,27,-2
44819453896,-14,-36,20,-18,-25,-20,-14,-2
44819461559,-28,48,38,15,27,11,11,28
44819461559,-41,32,19,10,-7,21,27,-34
44819476538,15,24,-38,-18,-22,-26,-25,20
44819476538,-40,57,39,1,36,14,7,-12
44819483930,40,6,-37,-24,-24,-48,-21,19
44819483930,-31,36,-7,15,23,-28,-13,-18
44819499669,-17,-25,-39,11,-16,53,79,6
44819499669,21,-45,-68,-7,3,27,-87,15
44819500368,-21,-41,-28,4,-34,-13,27,-62
44819500368,88,-15,4,10,25,22,83,56
44819514034,-7,0,-67,-10,-8,19,-21,-18
44819514034,45,-86,-26,4,-2,-38,-7,33
44819521381,-7,-62,-35,-4,-30,-11,-67,11
44819521381,-44,23,89,-7,37,-20,6,-33
44819536443,-14,57,89,-5,11,43,17,5
44819536443,-12,48,76,11,25,19,2,38
44819552279,-7,-12,89,20,-31,-17,-35,18
44819552279,-38,-55,27,-13,21,-23,4,-21
44819559710,5,28,20,-18,14,-68,-62,-33
44819559710,69,38,-73,-2,-61,1,37,2
